,Unnamed: 0,track_name,artist,album,release_date,explicit,track_id,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
91,91,Broken Strings,James Morrison,"Songs For You, Truths For Me (International Exclusive Bundle)",2008-01-01,False,6jBUP2KCe821yqf1hiBqPR,spotify:track:6jBUP2KCe821yqf1hiBqPR,0.57,0.7170000000000001,1,-4.914,1,0.028999999999999998,0.00967,0.0,0.0833,0.321,111.91,audio_features,250453,4
92,92,Drops of Jupiter,Train,Drops Of Jupiter,2001-03-27,False,4NG6ezO2ApTR3dfQucNDqD,spotify:track:4NG6ezO2ApTR3dfQucNDqD,0.46799999999999997,0.64,0,-5.862,1,0.0275,0.154,0.0,0.154,0.499,79.297,audio_features,259933,4
93,93,Leave Right Now,Will Young,Fridays Child,2003-11-28,False,4mZsyuthp695XQWwb2g3qe,spotify:track:4mZsyuthp695XQWwb2g3qe,0.639,0.456,6,-8.612,1,0.0391,0.141,0.0,0.133,0.37200000000000005,81.988,audio_features,213013,4
94,94,Keep On Movin',Five,Invincible,1999,False,0MjMqYIYzcCteAs4c0BZGy,spotify:track:0MjMqYIYzcCteAs4c0BZGy,0.742,0.853,7,-7.832000000000001,1,0.034,0.0396,0.0,0.0664,0.963,135.02,audio_features,198067,4
95,95,A Thousand Miles,Vanessa Carlton,Best Of,2011-01-01,False,6Qm9MaditCcx5V62rVHYqu,spotify:track:6Qm9MaditCcx5V62rVHYqu,0.488,0.833,11,-3.8760000000000003,1,0.0387,0.273,0.0,0.192,0.257,94.84100000000001,audio_features,237440,4
96,96,Colourblind,Darius,Dive In,2002,False,3lkpQ3BbXxPyvwnqjipkH4,spotify:track:3lkpQ3BbXxPyvwnqjipkH4,0.737,0.652,2,-4.393,1,0.0335,0.038,0.0,0.0699,0.8809999999999999,108.175,audio_features,215293,4
97,97,Life Is A Rollercoaster,Ronan Keating,Ronan,2000,False,5lQfI9cYzezWGvqwrWkzqh,spotify:track:5lQfI9cYzezWGvqwrWkzqh,0.655,0.79,0,-8.927999999999999,1,0.0308,0.10099999999999999,0.000155,0.36,0.858,118.976,audio_features,234827,4
98,98,A Moment Like This,Leona Lewis,Spirit,2007,False,5i9UKSttY3V7x9OnYZsMBX,spotify:track:5i9UKSttY3V7x9OnYZsMBX,0.265,0.563,8,-3.667,1,0.0302,0.423,7.99e-06,0.131,0.168,70.529,audio_features,257293,4
99,99,You Give Me Something,James Morrison,Undiscovered,2006-01-01,False,3BrmZp9bjwjwAva5rCgW87,spotify:track:3BrmZp9bjwjwAva5rCgW87,0.5589999999999999,0.691,0,-6.492000000000001,1,0.121,0.214,0.0,0.0855,0.569,79.741,audio_features,213173,4
100,100,Make You Feel My Love,Adele,19,2008-01-28,False,0mqTcM8kuu2IYPotMt7AzS,spotify:track:0mqTcM8kuu2IYPotMt7AzS,0.5589999999999999,0.172,10,-10.636,1,0.0291,0.907,0.000383,0.105,0.0955,77.025,audio_features,212040,4
101,101,Take A Bow,Rihanna,Good Girl Gone Bad (Deluxe),2008-01-01,False,6Cv09gbV6mHXshhiHE1JO4,spotify:track:6Cv09gbV6mHXshhiHE1JO4,0.708,0.47,9,-7.59,1,0.0659,0.248,0.0,0.0852,0.536,82.007,audio_features,229413,4
102,102,Hallelujah,Alexandra Burke,Overcome,2009,False,5IaR621NoOM6i5KTcuNRHM,spotify:track:5IaR621NoOM6i5KTcuNRHM,0.414,0.425,2,-6.211,0,0.025,0.653,0.0,0.195,0.0943,91.28399999999999,audio_features,217827,3
103,103,Bleeding Love,Leona Lewis,Spirit,2007,False,7wZUrN8oemZfsEd1CGkbXE,spotify:track:7wZUrN8oemZfsEd1CGkbXE,0.638,0.6559999999999999,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036,audio_features,262467,4
104,104,Handbags And Gladrags,Stereophonics,Decade In The Sun - Best Of Stereophonics (Deluxe),2008-01-01,False,5JAhtB4S0NrArDlH9knyPU,spotify:track:5JAhtB4S0NrArDlH9knyPU,0.344,0.687,3,-5.28,1,0.0311,0.0287,0.0006799999999999999,0.17800000000000002,0.193,134.503,audio_features,279373,4
105,105,Bad Day,Daniel Powter,Daniel Powter (U.S. Release),2005-02-22,False,0mUyMawtxj1CJ76kn9gIZK,spotify:track:0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3,-4.013,1,0.0309,0.44799999999999995,0.00336,0.151,0.52,140.046,audio_features,233640,4
106,106,If Tomorrow Never Comes,Ronan Keating,10 Years Of Hits,2004-01-01,False,3b4QImv0nTWtdAe63WtcAQ,spotify:track:3b4QImv0nTWtdAe63WtcAQ,0.562,0.493,10,-6.159,1,0.027999999999999997,0.33,0.0,0.0928,0.251,79.062,audio_features,214320,4
107,107,That's My Goal,Shayne Ward,Shayne Ward,2005,False,7dyqcdXdYh6KDhoGO6t081,spotify:track:7dyqcdXdYh6KDhoGO6t081,0.289,0.508,2,-5.966,1,0.0329,0.371,0.0,0.305,0.136,68.672,audio_features,218667,4
108,108,Halo,Beyoncé,I AM...SASHA FIERCE,2008-11-14,False,4JehYebiI9JE8sR8MisGVb,spotify:track:4JehYebiI9JE8sR8MisGVb,0.508,0.72,11,-5.9079999999999995,0,0.0628,0.272,0.0,0.0563,0.47200000000000003,79.983,audio_features,261640,4
109,109,Wonderful World,James Morrison,Undiscovered,2006-01-01,False,2W2mN3qRAvF172TlNdr71e,spotify:track:2W2mN3qRAvF172TlNdr71e,0.475,0.7090000000000001,1,-4.621,1,0.0287,0.0551,0.0,0.0966,0.589,79.081,audio_features,210067,4
110,110,Bubbly,Colbie Caillat,Coco,2007-01-01,False,1lkvpmrCaXK8QtliFDcHBO,spotify:track:1lkvpmrCaXK8QtliFDcHBO,0.688,0.47700000000000004,9,-6.681,1,0.036000000000000004,0.594,0.0,0.115,0.257,127.866,audio_features,196227,4
111,111,Lovin' Each Day,Ronan Keating,Ronan,2000,False,1hq0Lxh8bvLp9f55cybimx,spotify:track:1hq0Lxh8bvLp9f55cybimx,0.542,0.9,1,-6.25,1,0.0626,0.019,1.77e-06,0.284,0.8190000000000001,106.682,audio_features,212973,4
112,112,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things.,2008-05-12,False,1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA,0.6859999999999999,0.457,11,-8.322000000000001,1,0.0468,0.595,0.0,0.105,0.718,150.953,audio_features,242187,4
113,113,Chasing Cars,Snow Patrol,Up To Now,2009-01-01,False,7ctRAoCbcpOusbm3w3E6mn,spotify:track:7ctRAoCbcpOusbm3w3E6mn,0.569,0.546,9,-6.2620000000000005,1,0.0251,0.302,1.13e-05,0.13699999999999998,0.205,104.007,audio_features,265667,4
114,114,If I Were a Boy,Beyoncé,I AM...SASHA FIERCE - Platinum Edition,2008,False,1oQZk2bKBLgP1cbuFKvjkq,spotify:track:1oQZk2bKBLgP1cbuFKvjkq,0.63,0.504,6,-6.152,1,0.0334,0.0953,0.0,0.308,0.48700000000000004,89.946,audio_features,249867,4
115,115,What If - Film Version,Kate Winslet,What If,2001,False,7vuP6E0zTrcAWueKLO7I33,spotify:track:7vuP6E0zTrcAWueKLO7I33,0.314,0.294,8,-7.585,1,0.0304,0.332,6.11e-06,0.126,0.235,62.255,audio_features,106715,4
116,116,Ugly,Sugababes,Overloaded,2006-01-01,False,7t0djT6xbjLPC6TttwpINp,spotify:track:7t0djT6xbjLPC6TttwpINp,0.721,0.804,0,-7.727,1,0.0307,0.0206,0.0,0.205,0.606,116.976,audio_features,231400,4
117,117,"Hey, Soul Sister",Train,"Save Me, San Francisco",2010-12-01,False,5i0eU4qWEhgsDcG6xO5yvy,spotify:track:5i0eU4qWEhgsDcG6xO5yvy,0.674,0.89,1,-4.455,0,0.0433,0.221,0.0,0.0869,0.7809999999999999,97.021,audio_features,216787,4
118,118,Better Together,Jack Johnson,In Between Dreams,2005-01-01,False,2iXdwVdzA0KrI2Q0iZNJbX,spotify:track:2iXdwVdzA0KrI2Q0iZNJbX,0.871,0.34600000000000003,5,-9.481,1,0.0522,0.298,9.24e-06,0.10800000000000001,0.659,110.04899999999999,audio_features,207680,4
119,119,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives (International Version),2009-01-01,False,3E7dfMvvCLUddWissuqMwr,spotify:track:3E7dfMvvCLUddWissuqMwr,0.652,0.698,10,-4.667,0,0.042,0.00112,0.00011499999999999999,0.0886,0.47,96.021,audio_features,202067,4
120,120,Mandy,Westlife,Turnaround,2003-11-22,False,48jd71gnyIlLdXOYX2qJ6p,spotify:track:48jd71gnyIlLdXOYX2qJ6p,0.447,0.636,5,-5.08,1,0.0278,0.254,9.25e-05,0.11,0.376,105.678,audio_features,199320,4
121,121,You Belong With Me,Taylor Swift,Fearless (Platinum Edition),2008-11-11,False,26eccs3bbw6DMekFwZbdL2,spotify:track:26eccs3bbw6DMekFwZbdL2,0.687,0.7709999999999999,6,-4.4239999999999995,1,0.0384,0.16399999999999998,2.46e-05,0.11199999999999999,0.445,129.964,audio_features,231147,4
122,122,Suddenly I See,KT Tunstall,Eye To The Telescope,2005-01-01,False,0UACObCoT1QlNDYroo7EJC,spotify:track:0UACObCoT1QlNDYroo7EJC,0.597,0.768,0,-5.721,1,0.0437,0.21,0.0,0.11199999999999999,0.652,100.421,audio_features,201707,4
123,123,Chasing Pavements,Adele,19,2008-01-28,False,2OuNgtXKeCSORKqdl0MxKk,spotify:track:2OuNgtXKeCSORKqdl0MxKk,0.614,0.47,5,-6.09,0,0.0255,0.29100000000000004,0.0,0.111,0.32899999999999996,80.045,audio_features,210507,4
124,124,Pure & Simple,Hear'Say,Popstars,2001-03-26,False,1hyEoJnQvkAyEJpxuOZ6C0,spotify:track:1hyEoJnQvkAyEJpxuOZ6C0,0.626,0.667,6,-6.6370000000000005,0,0.0417,0.0669,0.0,0.18100000000000002,0.748,75.006,audio_features,228027,4
125,125,Queen of My Heart - Radio Edit,Westlife,World of Our Own,2001-09-01,False,3LaOU1rxGZFPRC4I602Z3O,spotify:track:3LaOU1rxGZFPRC4I602Z3O,0.514,0.49700000000000005,11,-6.071000000000001,1,0.0264,0.14300000000000002,0.0,0.13,0.317,109.085,audio_features,259187,3
126,126,Patience,Take That,Beautiful World,2006-01-01,False,4DxybsoSiMUW0JI2oM0SSN,spotify:track:4DxybsoSiMUW0JI2oM0SSN,0.308,0.7829999999999999,10,-4.154,1,0.0405,0.142,1.11e-06,0.11800000000000001,0.37200000000000005,175.785,audio_features,202067,4
127,127,Accidentally In Love,Counting Crows,Films About Ghosts: The Best Of...,2003-01-01,False,4FXdIM78OBdw7KIY2jeM8D,spotify:track:4FXdIM78OBdw7KIY2jeM8D,0.555,0.9259999999999999,7,-3.613,1,0.0363,0.0484,7.67e-06,0.171,0.7709999999999999,138.017,audio_features,188387,4
128,128,Warwick Avenue,Duffy,Rockferry (Deluxe Edition),2008,False,5IdPVawDl9lz84nPj832is,spotify:track:5IdPVawDl9lz84nPj832is,0.484,0.58,0,-5.569,0,0.0393,0.264,1.02e-06,0.106,0.542,169.467,audio_features,227160,4
129,129,You Make It Real,James Morrison,"Songs For You, Truths For Me",2008,False,6jDI4Ibinec4DOR8snT3eK,spotify:track:6jDI4Ibinec4DOR8snT3eK,0.317,0.57,0,-5.331,1,0.0324,0.242,0.0,0.145,0.322,84.25299999999999,audio_features,211400,4
130,130,Everlasting Love,Jamie Cullum,Twentysomething,2004-01-01,False,4kj5VvOJiOPoIBWCSzqDzj,spotify:track:4kj5VvOJiOPoIBWCSzqDzj,0.735,0.45,8,-9.281,1,0.0346,0.42200000000000004,0.0,0.10800000000000001,0.35,125.95100000000001,audio_features,201027,4
131,131,Never Had A Dream Come True,S Club 7,"""7""",2000-06-12,False,0fIG0HBRIjLRNDHAogtwSB,spotify:track:0fIG0HBRIjLRNDHAogtwSB,0.639,0.534,5,-5.587999999999999,1,0.0281,0.508,0.0,0.0948,0.434,122.931,audio_features,240492,4
132,132,Waiting On the World to Change,John Mayer,Continuum,2006,False,5j82yGNCjpk6R50LgR4hHG,spotify:track:5j82yGNCjpk6R50LgR4hHG,0.5770000000000001,0.7559999999999999,2,-5.82,1,0.115,0.159,0.00023199999999999997,0.249,0.6629999999999999,176.75,audio_features,201173,4
133,133,No Air (feat. Chris Brown),Jordin Sparks,Jordin Sparks,2007-11-20,False,1jUA4rb6ZCv4gby4YU53xq,spotify:track:1jUA4rb6ZCv4gby4YU53xq,0.466,0.759,8,-4.978,0,0.19899999999999998,0.0521,0.0,0.0587,0.32799999999999996,160.033,audio_features,264373,4
134,134,Please Don't Let Me Go,Olly Murs,Olly Murs,2010-11-29,False,4t4Uc6yNnnzBhatmarfV4Y,spotify:track:4t4Uc6yNnnzBhatmarfV4Y,0.6709999999999999,0.7190000000000001,10,-5.945,1,0.0276,0.377,0.00011899999999999999,0.341,0.857,89.932,audio_features,204320,4
135,135,She Moves In Her Own Way,The Kooks,Inside In / Inside Out,2006-01-01,False,5xoUgPXbMNUmoHU0Enwtwq,spotify:track:5xoUgPXbMNUmoHU0Enwtwq,0.41,0.8029999999999999,7,-5.3629999999999995,1,0.0623,0.239,0.0,0.10300000000000001,0.8140000000000001,153.315,audio_features,169307,4
136,136,Breakaway,Kelly Clarkson,Breakaway,2004-01-17,False,61Qhe2mHSLhUE04QeK4lkD,spotify:track:61Qhe2mHSLhUE04QeK4lkD,0.446,0.701,9,-4.178999999999999,0,0.0295,0.0298,8.89e-06,0.0931,0.39399999999999996,159.958,audio_features,237000,3
137,137,Who Knew,P!nk,I'm Not Dead,2006-04-04,False,7uYl7xgDeAOHP98obvrJvB,spotify:track:7uYl7xgDeAOHP98obvrJvB,0.688,0.733,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.45899999999999996,140.004,audio_features,208493,4
138,138,Have A Nice Day,Stereophonics,Decade In The Sun - Best Of Stereophonics (Deluxe),2008-01-01,False,360T76vzavPvB0ZLRqvATQ,spotify:track:360T76vzavPvB0ZLRqvATQ,0.498,0.818,9,-5.45,1,0.0435,0.0141,0.0,0.42100000000000004,0.39899999999999997,120.835,audio_features,204307,4
139,139,Your Song,Ellie Goulding,Your Song,2010-01-01,False,1hVQx6bg4uKPljAUkNjpY2,spotify:track:1hVQx6bg4uKPljAUkNjpY2,0.42,0.182,10,-11.864,1,0.032,0.938,0.00023700000000000001,0.16399999999999998,0.434,130.08100000000002,audio_features,190346,4
140,140,Spotlight,Jennifer Hudson,Jennifer Hudson,2008-09-29,False,2gjVAoahTI3FH9IhCsOZ5p,spotify:track:2gjVAoahTI3FH9IhCsOZ5p,0.7070000000000001,0.7240000000000001,11,-3.887,0,0.051,0.0448,0.0,0.155,0.659,108.984,audio_features,249104,4
141,141,Somewhere Only We Know,Keane,Hopes and Fears (Deluxe Edition),2009-01-01,False,5LOaKdW9D2Gl9neAN94NbR,spotify:track:5LOaKdW9D2Gl9neAN94NbR,0.445,0.59,9,-6.747000000000001,1,0.0258,0.0575,1.0800000000000002e-05,0.0832,0.33399999999999996,172.016,audio_features,237547,4
142,142,All Time Love,Will Young,Keep On,2005-01-01,False,1or0hUcD0tEJ3kjpYbhRZA,spotify:track:1or0hUcD0tEJ3kjpYbhRZA,0.46799999999999997,0.223,9,-9.621,1,0.0336,0.922,0.0,0.0999,0.385,78.008,audio_features,234840,4
143,143,What Makes a Man,Westlife,Coast To Coast,2000,False,3W2QKq6ks7QInnM9j4pOBt,spotify:track:3W2QKq6ks7QInnM9j4pOBt,0.504,0.535,11,-6.183,1,0.0276,0.0879,0.0,0.239,0.326,137.019,audio_features,230400,4
144,144,Hey There Delilah,Plain White T's,Every Second Counts,2006,False,0xM88xobymkMgg46MStfnV,spotify:track:0xM88xobymkMgg46MStfnV,0.51,0.376,2,-10.995,1,0.0307,0.865,0.000121,0.113,0.321,103.851,audio_features,232853,4
145,145,Because of You,Kelly Clarkson,Greatest Hits - Chapter One,2012-11-16,False,1258tSoXDDa43uqT75r5N0,spotify:track:1258tSoXDDa43uqT75r5N0,0.583,0.58,5,-5.395,0,0.0319,0.243,0.0,0.198,0.11900000000000001,139.82,audio_features,220373,4
146,146,Fight For This Love,Cheryl,3 Words,2009-01-01,False,33IQnmtJYjCcrvUUMQgi80,spotify:track:33IQnmtJYjCcrvUUMQgi80,0.7390000000000001,0.741,7,-5.872999999999999,1,0.0912,0.013000000000000001,0.0,0.0679,0.727,122.988,audio_features,223253,4
147,147,These Words,Natasha Bedingfield,Unwritten,2004-08-30,False,6QLU1GKy2Zh2mOh2uoJ0TV,spotify:track:6QLU1GKy2Zh2mOh2uoJ0TV,0.7340000000000001,0.635,5,-7.03,1,0.0816,0.0322,0.0,0.0808,0.9309999999999999,96.99,audio_features,216360,4
148,148,Against All Odds (Take a Look at Me Now) (feat. Westlife),Mariah Carey,Coast To Coast,2000,False,0Ac0Ge47UpkVceZyPin7IP,spotify:track:0Ac0Ge47UpkVceZyPin7IP,0.495,0.48100000000000004,1,-7.263999999999999,1,0.0333,0.583,0.0,0.105,0.317,117.48299999999999,audio_features,200427,4
149,149,There You'll Be,Faith Hill,There You'll Be (European Version),2001-10-01,False,5t2gSYVvBV9kH4t7Czertq,spotify:track:5t2gSYVvBV9kH4t7Czertq,0.321,0.511,8,-7.77,1,0.0306,0.513,0.0,0.127,0.17,128.98,audio_features,222120,4
150,150,Barcelona,The Big Moon,Barcelona,2020-01-07,False,6V8IY1khSjXlgvG6mbIyXQ,spotify:track:6V8IY1khSjXlgvG6mbIyXQ,0.5670000000000001,0.615,5,-8.392999999999999,1,0.0318,0.00484,0.000389,0.193,0.6970000000000001,117.955,audio_features,226849,4
151,151,The Keeper,Blossoms,The Keeper,2019-11-21,False,2aj3IpwkOCzgP0WMb0ycBB,spotify:track:2aj3IpwkOCzgP0WMb0ycBB,0.508,0.631,2,-6.479,1,0.0273,0.0221,0.0093,0.244,0.284,106.038,audio_features,203267,4
152,152,Teenage Blues,Vistas,Teenage Blues,2019-11-26,False,69EuSrjywhpBbggAMdmF1K,spotify:track:69EuSrjywhpBbggAMdmF1K,0.48,0.7090000000000001,0,-5.211,1,0.0399,0.00281,0.11800000000000001,0.106,0.391,165.92700000000002,audio_features,158975,4
153,153,Mosquito on the Wall,The Wombats,B - Z Sides (2003 - 2017) [In Rough Chronological Order],2019-12-24,False,2Y3ttqzsNriN4BNo6c4yvy,spotify:track:2Y3ttqzsNriN4BNo6c4yvy,0.409,0.848,1,-4.915,1,0.0829,0.00677,0.0,0.0612,0.43200000000000005,101.969,audio_features,251253,4
154,154,Teenage Headache Dreams (with Ellie Rowsell),Mura Masa,Teenage Headache Dreams (with Ellie Rowsell),2020-01-07,False,5X8FVIy9iaXoDEiIlCjcmp,spotify:track:5X8FVIy9iaXoDEiIlCjcmp,0.34700000000000003,0.41100000000000003,6,-8.071,1,0.0414,0.0181,0.636,0.0975,0.395,171.99099999999999,audio_features,283013,4
155,155,Better Man,Courteeners,Better Man,2019-12-02,False,1Z6Db7zpiLMH3I4RHapp2G,spotify:track:1Z6Db7zpiLMH3I4RHapp2G,0.541,0.873,11,-5.9079999999999995,1,0.0294,0.0102,2.17e-06,0.331,0.7390000000000001,138.096,audio_features,212533,4
156,156,Everything Else Has Gone Wrong,Bombay Bicycle Club,Everything Else Has Gone Wrong,2019-11-27,False,2LpTdEPglrSzcA5eYpByny,spotify:track:2LpTdEPglrSzcA5eYpByny,0.648,0.701,4,-7.775,1,0.0254,0.0287,0.0058200000000000005,0.161,0.66,114.00200000000001,audio_features,249760,4
157,157,24 Hours - Edit,Georgia,24 Hours,2020-01-07,False,6XFzBWsZjyfUboH22d8vey,spotify:track:6XFzBWsZjyfUboH22d8vey,0.5379999999999999,0.841,3,-4.5280000000000005,1,0.0527,0.00331,7.190000000000001e-05,0.48,0.37,105.93,audio_features,166713,4
158,158,Now I'm In It,HAIM,Now I'm In It,2019-10-30,False,5K7x78NAL50rhfhm73ePNb,spotify:track:5K7x78NAL50rhfhm73ePNb,0.7170000000000001,0.708,4,-9.488999999999999,1,0.0627,0.37,0.00011599999999999999,0.161,0.209,105.01899999999999,audio_features,204280,4
159,159,Never Had The Balls,Rex Orange County,Pony,2019-10-25,False,5h68UTytwmTJDwoGbqLwzV,spotify:track:5h68UTytwmTJDwoGbqLwzV,0.691,0.68,5,-7.808,1,0.0365,0.387,0.000276,0.0508,0.361,149.974,audio_features,236893,4
160,160,whatever ü wanna B,Blaenavon,demoitis,2019-12-25,False,5yIhMwU5xZunQCEMW7hJXq,spotify:track:5yIhMwU5xZunQCEMW7hJXq,0.748,0.486,4,-7.171,1,0.0305,0.877,0.45399999999999996,0.419,0.5329999999999999,124.96700000000001,audio_features,188186,4
161,161,Youth,Retro Video Club,Youth,2019-11-15,False,0EJT3bXRci8NUjjFcpdjk2,spotify:track:0EJT3bXRci8NUjjFcpdjk2,0.361,0.953,2,-2.984,1,0.207,0.000309,0.0,0.264,0.36700000000000005,159.09799999999998,audio_features,196913,4
162,162,The Bonny,Gerry Cinnamon,The Bonny,2019-11-29,False,7lfC6wa4451F2MQVYIweXu,spotify:track:7lfC6wa4451F2MQVYIweXu,0.35600000000000004,0.578,10,-7.289,1,0.0361,0.5820000000000001,0.0,0.0888,0.7490000000000001,96.99700000000001,audio_features,176133,4
163,163,Heavenly Maybe,Gengahr,Heavenly Maybe,2019-11-26,False,6Ej3CAn9PID4f1YAJwEzvl,spotify:track:6Ej3CAn9PID4f1YAJwEzvl,0.652,0.743,1,-6.7010000000000005,1,0.037000000000000005,0.00788,0.00403,0.322,0.912,109.98299999999999,audio_features,206960,4
164,164,Kiss Like the Sun,Jake Bugg,Kiss Like the Sun,2019-11-12,False,7rbUjxWedARjXTNqZjjccc,spotify:track:7rbUjxWedARjXTNqZjjccc,0.541,0.831,5,-4.065,1,0.0344,0.00352,0.0116,0.175,0.5529999999999999,108.06700000000001,audio_features,175730,4
165,165,Flower into Wounds,The Ninth Wave,Infancy,2019-11-15,False,4mCPtZJFJdDvDWDS50WVec,spotify:track:4mCPtZJFJdDvDWDS50WVec,0.418,0.846,9,-2.875,1,0.0343,0.009170000000000001,0.304,0.226,0.319,129.116,audio_features,214892,4
166,166,All Is On My Side,Sam Fender,All Is On My Side,2019-12-10,False,3LHcAmB9JJ1pVsfTLersFD,spotify:track:3LHcAmB9JJ1pVsfTLersFD,0.599,0.818,11,-4.915,0,0.0416,0.0068,0.00031099999999999997,0.0445,0.6509999999999999,128.941,audio_features,273728,4
167,167,Photographic Head,VANT,Photographic Head,2019-12-13,False,5TLTQj9GgRcpsMQZifQjuL,spotify:track:5TLTQj9GgRcpsMQZifQjuL,0.547,0.677,1,-5.3660000000000005,1,0.0262,0.179,2.2100000000000002e-05,0.115,0.5720000000000001,80.977,audio_features,248082,4
168,168,TIME ON MY MIND,RAT BOY,GOVERNMENT VACATION,2020-01-03,False,5pmDaXN3tGXsj0k8Ww5mvP,spotify:track:5pmDaXN3tGXsj0k8Ww5mvP,0.515,0.932,0,-2.6830000000000003,1,0.121,0.0346,0.0,0.301,0.6920000000000001,151.976,audio_features,221059,4
169,169,December,Thyla,December,2019-12-11,False,6duyBXZMuG18r75ruBj3m9,spotify:track:6duyBXZMuG18r75ruBj3m9,0.35100000000000003,0.428,9,-9.424,1,0.0281,0.00158,0.00372,0.10800000000000001,0.14800000000000002,172.023,audio_features,226375,4
170,170,Initiative,Shopping,Initiative,2019-12-05,False,7LTTtcd84EjtjYRekOsX4e,spotify:track:7LTTtcd84EjtjYRekOsX4e,0.6709999999999999,0.696,7,-7.053999999999999,1,0.0319,0.0125,0.0382,0.35600000000000004,0.7240000000000001,96.056,audio_features,168448,4
171,171,Space Samba (Disco Volador Theme) - Edit,The Orielles,Space Samba (Disco Volador Theme),2020-01-06,False,6lbDbnp7JP728qEeMd26Ca,spotify:track:6lbDbnp7JP728qEeMd26Ca,0.602,0.735,0,-6.127999999999999,1,0.0297,0.000349,0.00209,0.281,0.895,129.444,audio_features,258296,4
172,172,Who I Am,Alfie Templeman,Don't Go Wasting Time,2019-11-13,False,3QPPvuGX81VoHo51eFNixW,spotify:track:3QPPvuGX81VoHo51eFNixW,0.562,0.883,2,-4.048,1,0.316,0.0666,0.0683,0.10300000000000001,0.395,162.73,audio_features,192401,4
173,173,My Darkness,Stereo Honey,My Darkness,2019-11-22,False,4BKx5ocpu4GxKRVgFLoRbm,spotify:track:4BKx5ocpu4GxKRVgFLoRbm,0.518,0.7909999999999999,9,-5.611000000000001,0,0.0426,0.000579,3.11e-05,0.11699999999999999,0.233,120.001,audio_features,212973,4
174,174,Pieces,Larkins,Pieces,2019-12-13,False,6oqq2AakNJGWN9uQ7KbkcD,spotify:track:6oqq2AakNJGWN9uQ7KbkcD,0.405,0.609,1,-7.712999999999999,0,0.0343,0.0329,0.0126,0.146,0.166,157.688,audio_features,313507,4
175,175,"New year, new me",Sløtface,"New year, new me",2019-12-05,False,2KLmymmv9ewGFFxSRtIRVN,spotify:track:2KLmymmv9ewGFFxSRtIRVN,0.6859999999999999,0.425,0,-10.45,1,0.0378,0.0571,2.22e-05,0.092,0.43,101.321,audio_features,150147,4
176,176,Love Won't Let Me Leave,Seafret,Love Won't Let Me Leave,2019-11-29,False,762YYAuMrzCcJF4Ji3fp3U,spotify:track:762YYAuMrzCcJF4Ji3fp3U,0.5820000000000001,0.49700000000000005,11,-6.353,0,0.0299,0.11800000000000001,1.4400000000000001e-05,0.11,0.158,132.017,audio_features,255200,4
177,177,What A Time,Benin City,What A Time,2019-08-21,False,6ZmO0kPXKbVoGQY4Qydwhc,spotify:track:6ZmO0kPXKbVoGQY4Qydwhc,0.809,0.5770000000000001,11,-6.89,1,0.239,0.006,0.000909,0.0873,0.564,119.999,audio_features,235910,4
178,178,The Races,Sports Team,The Races,2019-11-18,False,0cots2zOx3jFIc1WRZiC7x,spotify:track:0cots2zOx3jFIc1WRZiC7x,0.536,0.9229999999999999,1,-4.814,0,0.0464,0.00133,0.971,0.0802,0.648,124.035,audio_features,203309,4
179,179,Somebody to Love,Robert John Ardiff,Somebody to Love,2019-08-05,False,5ajzOVDZmBw4s9pcwr9QJW,spotify:track:5ajzOVDZmBw4s9pcwr9QJW,0.563,0.84,11,-6.832000000000001,1,0.048,0.0294,0.0962,0.0969,0.9420000000000001,152.13,audio_features,176637,4
180,180,Perform for You,Brooke Bentham,Perform for You,2019-11-21,False,6FgMZvJNXzAtcULNNzTvIc,spotify:track:6FgMZvJNXzAtcULNNzTvIc,0.44299999999999995,0.71,2,-5.93,1,0.0321,0.0299,0.156,0.28300000000000003,0.21600000000000003,106.227,audio_features,213893,4
181,181,I Want You,Blaenavon,I Want You,2019-10-21,True,52E1427pP2darugrmmbW6k,spotify:track:52E1427pP2darugrmmbW6k,0.557,0.765,5,-6.797000000000001,0,0.0323,0.00899,0.013000000000000001,0.124,0.486,133.007,audio_features,253867,4
182,182,Friend Like That,Girl Ray,Girl,2019-11-22,False,1b8g4XxsPWQsxjfd4V8xKe,spotify:track:1b8g4XxsPWQsxjfd4V8xKe,0.7170000000000001,0.629,2,-7.655,0,0.0332,0.429,9.85e-05,0.337,0.634,104.98,audio_features,205840,4
183,183,Your Light,The Big Moon,Your Light,2019-09-10,False,6vYRwtuNmaQJg7SlcrMdPs,spotify:track:6vYRwtuNmaQJg7SlcrMdPs,0.595,0.7140000000000001,7,-8.9,1,0.0277,0.0037799999999999995,0.405,0.242,0.39899999999999997,128.011,audio_features,307076,4
